Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,1189833,11-3-2021,West,California,Los Angeles,Men's Apparel,50.00,500.00,250000.00,137500.00,0.55,Outlet
Kohl's,1189833,12-3-2021,West,California,Los Angeles,Women's Apparel,45.00,700.00,315000.00,63000.00,0.20,Outlet
Kohl's,1189833,3-13-2021,West,California,Los Angeles,Men's Street Footwear,35.00,750.00,262500.00,105000.00,0.40,Outlet
Kohl's,1189833,3-14-2021,West,California,Los Angeles,Men's Athletic Footwear,45.00,650.00,292500.00,73125.00,0.25,Outlet
Kohl's,1189833,3-15-2021,West,California,Los Angeles,Women's Street Footwear,45.00,675.00,303750.00,121500.00,0.40,Outlet
Kohl's,1189833,3-16-2021,West,California,Los Angeles,Women's Athletic Footwear,45.00,525.00,236250.00,82688.00,0.35,Outlet
Kohl's,1189833,3-17-2021,West,California,Los Angeles,Men's Apparel,50.00,450.00,225000.00,123750.00,0.55,Outlet
Kohl's,1189833,3-18-2021,West,California,Los Angeles,Women's Apparel,45.00,650.00,292500.00,58500.00,0.20,Outlet
Kohl's,1189833,3-19-2021,West,California,Los Angeles,Men's Street Footwear,35.00,800.00,280000.00,112000.00,0.40,Outlet
Kohl's,1189833,3-20-2021,West,California,Los Angeles,Men's Athletic Footwear,45.00,650.00,292500.00,73125.00,0.25,Outlet
Kohl's,1189833,3-21-2021,West,California,Los Angeles,Women's Street Footwear,45.00,650.00,292500.00,117000.00,0.40,Outlet
Kohl's,1189833,3-22-2021,West,California,Los Angeles,Women's Athletic Footwear,45.00,550.00,247500.00,86625.00,0.35,Outlet
Kohl's,1189833,3-23-2021,West,California,Los Angeles,Men's Apparel,50.00,425.00,212500.00,116875.00,0.55,Outlet
Kohl's,1189833,6-4-2021,West,California,Los Angeles,Women's Apparel,45.00,625.00,281250.00,56250.00,0.20,Outlet
Kohl's,1189833,7-4-2021,West,California,Los Angeles,Men's Street Footwear,45.00,800.00,360000.00,144000.00,0.40,Outlet
Kohl's,1189833,8-4-2021,West,California,Los Angeles,Men's Athletic Footwear,50.00,600.00,300000.00,75000.00,0.25,Outlet
Kohl's,1189833,9-4-2021,West,California,Los Angeles,Women's Street Footwear,50.00,625.00,312500.00,125000.00,0.40,Outlet
Kohl's,1189833,10-4-2021,West,California,Los Angeles,Women's Athletic Footwear,45.00,525.00,236250.00,82688.00,0.35,Outlet
Kohl's,1189833,11-4-2021,West,California,Los Angeles,Men's Apparel,50.00,425.00,212500.00,116875.00,0.55,Outlet
Kohl's,1189833,12-4-2021,West,California,Los Angeles,Women's Apparel,65.00,600.00,390000.00,78000.00,0.20,Outlet
Kohl's,1189833,4-13-2021,West,California,Los Angeles,Men's Street Footwear,45.00,800.00,360000.00,144000.00,0.40,Outlet
Kohl's,1189833,4-14-2021,West,California,Los Angeles,Men's Athletic Footwear,50.00,650.00,325000.00,81250.00,0.25,Outlet
Kohl's,1189833,4-15-2021,West,California,Los Angeles,Women's Street Footwear,50.00,650.00,325000.00,130000.00,0.40,Outlet
Kohl's,1189833,4-16-2021,West,California,Los Angeles,Women's Athletic Footwear,45.00,550.00,247500.00,86625.00,0.35,Outlet
Kohl's,1189833,4-17-2021,West,California,Los Angeles,Men's Apparel,50.00,450.00,225000.00,123750.00,0.55,Outlet
Kohl's,1189833,4-18-2021,West,California,Los Angeles,Women's Apparel,65.00,625.00,406250.00,81250.00,0.20,Outlet
Kohl's,1189833,4-19-2021,West,California,Los Angeles,Men's Street Footwear,45.00,900.00,405000.00,162000.00,0.40,Outlet
Kohl's,1189833,4-20-2021,West,California,Los Angeles,Men's Athletic Footwear,50.00,750.00,375000.00,93750.00,0.25,Outlet
Kohl's,1189833,4-21-2021,West,California,Los Angeles,Women's Street Footwear,50.00,750.00,375000.00,150000.00,0.40,Outlet
Kohl's,1189833,4-22-2021,West,California,Los Angeles,Women's Athletic Footwear,45.00,625.00,281250.00,98438.00,0.35,Outlet
Kohl's,1189833,4-23-2021,West,California,Los Angeles,Men's Apparel,50.00,500.00,250000.00,137500.00,0.55,Outlet
Kohl's,1189833,4-24-2021,West,California,Los Angeles,Women's Apparel,65.00,800.00,520000.00,104000.00,0.20,Outlet
Kohl's,1189833,4-25-2021,West,California,Los Angeles,Men's Street Footwear,45.00,950.00,427500.00,171000.00,0.40,Outlet
Kohl's,1189833,4-26-2021,West,California,Los Angeles,Men's Athletic Footwear,50.00,800.00,400000.00,100000.00,0.25,Outlet
Kohl's,1189833,4-27-2021,West,California,Los Angeles,Women's Street Footwear,50.00,750.00,375000.00,150000.00,0.40,Outlet
Kohl's,1189833,4-28-2021,West,California,Los Angeles,Women's Athletic Footwear,45.00,650.00,292500.00,102375.00,0.35,Outlet
Kohl's,1189833,4-29-2021,West,California,Los Angeles,Men's Apparel,50.00,700.00,350000.00,192500.00,0.55,Outlet
Kohl's,1189833,4-30-2021,West,California,Los Angeles,Women's Apparel,65.00,700.00,455000.00,91000.00,0.20,Outlet
Kohl's,1189833,1-5-2021,West,California,Los Angeles,Men's Street Footwear,50.00,900.00,450000.00,180000.00,0.40,Outlet
Kohl's,1189833,2-5-2021,West,California,Los Angeles,Men's Athletic Footwear,55.00,850.00,467500.00,116875.00,0.25,Outlet
Kohl's,1189833,3-5-2021,West,California,Los Angeles,Women's Street Footwear,50.00,725.00,362500.00,145000.00,0.40,Outlet
Kohl's,1189833,4-5-2021,West,California,Los Angeles,Women's Athletic Footwear,50.00,675.00,337500.00,118125.00,0.35,Outlet
Kohl's,1189833,5-5-2021,West,California,Los Angeles,Men's Apparel,60.00,675.00,405000.00,222750.00,0.55,Outlet
Kohl's,1189833,6-5-2021,West,California,Los Angeles,Women's Apparel,65.00,650.00,422500.00,84500.00,0.20,Outlet
Kohl's,1189833,7-5-2021,West,California,Los Angeles,Men's Street Footwear,50.00,850.00,425000.00,170000.00,0.40,Outlet
Kohl's,1189833,8-5-2021,West,California,Los Angeles,Men's Athletic Footwear,55.00,850.00,467500.00,116875.00,0.25,Outlet
Kohl's,1189833,9-5-2021,West,California,Los Angeles,Women's Street Footwear,50.00,700.00,350000.00,140000.00,0.40,Outlet
Kohl's,1189833,10-5-2021,West,California,Los Angeles,Women's Athletic Footwear,50.00,650.00,325000.00,113750.00,0.35,Outlet
Kohl's,1189833,11-5-2021,West,California,Los Angeles,Men's Apparel,60.00,650.00,390000.00,214500.00,0.55,Outlet
Kohl's,1189833,12-5-2021,West,California,Los Angeles,Women's Apparel,65.00,700.00,455000.00,91000.00,0.20,Outlet
Kohl's,1189833,5-13-2021,West,California,Los Angeles,Men's Street Footwear,50.00,800.00,400000.00,160000.00,0.40,Outlet
Kohl's,1189833,5-14-2021,West,California,Los Angeles,Men's Athletic Footwear,55.00,800.00,440000.00,110000.00,0.25,Outlet
Kohl's,1189833,5-15-2021,West,California,Los Angeles,Women's Street Footwear,50.00,650.00,325000.00,130000.00,0.40,Outlet
Kohl's,1189833,5-16-2021,West,California,Los Angeles,Women's Athletic Footwear,50.00,625.00,312500.00,109375.00,0.35,Outlet
Kohl's,1189833,5-17-2021,West,California,Los Angeles,Men's Apparel,60.00,600.00,360000.00,198000.00,0.55,Outlet
Kohl's,1189833,5-18-2021,West,California,Los Angeles,Women's Apparel,65.00,650.00,422500.00,84500.00,0.20,Outlet
Kohl's,1189833,5-19-2021,West,California,Los Angeles,Men's Street Footwear,50.00,825.00,412500.00,165000.00,0.40,Outlet
Kohl's,1189833,5-20-2021,West,California,Los Angeles,Men's Athletic Footwear,55.00,825.00,453750.00,113438.00,0.25,Outlet
Kohl's,1189833,5-21-2021,West,California,Los Angeles,Women's Street Footwear,50.00,675.00,337500.00,135000.00,0.40,Outlet
Kohl's,1189833,5-22-2021,West,California,Los Angeles,Women's Athletic Footwear,50.00,650.00,325000.00,113750.00,0.35,Outlet
Kohl's,1189833,5-23-2021,West,California,Los Angeles,Men's Apparel,60.00,600.00,360000.00,198000.00,0.55,Outlet
Kohl's,1189833,5-24-2021,West,California,Los Angeles,Women's Apparel,65.00,700.00,455000.00,91000.00,0.20,Outlet
Kohl's,1189833,5-25-2021,West,California,Los Angeles,Men's Street Footwear,50.00,900.00,450000.00,180000.00,0.40,Outlet
Kohl's,1189833,5-26-2021,West,California,Los Angeles,Men's Athletic Footwear,55.00,900.00,495000.00,123750.00,0.25,Outlet
Kohl's,1189833,5-27-2021,West,California,Los Angeles,Women's Street Footwear,50.00,700.00,350000.00,140000.00,0.40,Outlet
Kohl's,1189833,5-28-2021,West,California,Los Angeles,Women's Athletic Footwear,50.00,700.00,350000.00,122500.00,0.35,Outlet
Kohl's,1189833,5-29-2021,West,California,Los Angeles,Men's Apparel,60.00,625.00,375000.00,206250.00,0.55,Outlet
Kohl's,1189833,5-30-2021,West,California,Los Angeles,Women's Apparel,65.00,725.00,471250.00,94250.00,0.20,Outlet
Foot Locker,1185732,5-31-2021,West,California,Los Angeles,Men's Street Footwear,45.00,475.00,213750.00,85500.00,0.40,Outlet
Foot Locker,1185732,1-6-2021,West,California,Los Angeles,Men's Athletic Footwear,45.00,275.00,123750.00,43313.00,0.35,Outlet
Foot Locker,1185732,2-6-2021,West,California,Los Angeles,Women's Street Footwear,35.00,275.00,96250.00,33688.00,0.35,Outlet
Foot Locker,1185732,3-6-2021,West,California,Los Angeles,Women's Athletic Footwear,40.00,125.00,50000.00,20000.00,0.40,Outlet
Foot Locker,1185732,4-6-2021,Midwest,Illinois,Chicago,Men's Apparel,55.00,175.00,96250.00,33688.00,0.35,Outlet
Foot Locker,1185732,5-6-2021,Midwest,Illinois,Chicago,Women's Apparel,45.00,275.00,123750.00,61875.00,0.50,Outlet
Foot Locker,1185732,6-6-2021,Midwest,Illinois,Chicago,Men's Street Footwear,45.00,525.00,236250.00,94500.00,0.40,Outlet
Foot Locker,1185732,7-6-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,175.00,78750.00,27563.00,0.35,Outlet
Foot Locker,1185732,8-6-2021,Midwest,Illinois,Chicago,Women's Street Footwear,35.00,225.00,78750.00,27563.00,0.35,Outlet
Foot Locker,1185732,9-6-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,100.00,40000.00,16000.00,0.40,Outlet
Foot Locker,1185732,10-6-2021,Midwest,Illinois,Chicago,Men's Apparel,55.00,175.00,96250.00,33688.00,0.35,Outlet
Foot Locker,1185732,11-6-2021,Midwest,Illinois,Chicago,Women's Apparel,45.00,275.00,123750.00,61875.00,0.50,Outlet
Foot Locker,1185732,12-6-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,495.00,247500.00,99000.00,0.40,Outlet
Foot Locker,1185732,6-13-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,200.00,100000.00,35000.00,0.35,Outlet
Foot Locker,1185732,6-14-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,225.00,90000.00,31500.00,0.35,Outlet
Foot Locker,1185732,6-15-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.00,75.00,33750.00,13500.00,0.40,Outlet
Foot Locker,1185732,6-16-2021,Midwest,Illinois,Chicago,Men's Apparel,60.00,125.00,75000.00,26250.00,0.35,Outlet
Foot Locker,1185732,6-17-2021,Midwest,Illinois,Chicago,Women's Apparel,50.00,225.00,112500.00,56250.00,0.50,Outlet
Foot Locker,1185732,6-18-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,450.00,225000.00,90000.00,0.40,Outlet
Foot Locker,1185732,6-19-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,150.00,75000.00,26250.00,0.35,Outlet
Foot Locker,1185732,6-20-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,150.00,60000.00,21000.00,0.35,Outlet
Foot Locker,1185732,6-21-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.00,75.00,33750.00,13500.00,0.40,Outlet
Foot Locker,1185732,6-22-2021,Midwest,Illinois,Chicago,Men's Apparel,60.00,100.00,60000.00,21000.00,0.35,Outlet
Foot Locker,1185732,6-23-2021,Midwest,Illinois,Chicago,Women's Apparel,50.00,225.00,112500.00,56250.00,0.50,Outlet
Foot Locker,1185732,6-24-2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,495.00,297000.00,118800.00,0.40,Outlet
Foot Locker,1185732,6-25-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.00,200.00,110000.00,38500.00,0.35,Outlet
Foot Locker,1185732,6-26-2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,175.00,87500.00,30625.00,0.35,Outlet
Foot Locker,1185732,6-27-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,100.00,50000.00,20000.00,0.40,Outlet
Foot Locker,1185732,6-28-2021,Midwest,Illinois,Chicago,Men's Apparel,60.00,125.00,75000.00,26250.00,0.35,Outlet
Foot Locker,1185732,6-29-2021,Midwest,Illinois,Chicago,Women's Apparel,65.00,250.00,162500.00,81250.00,0.50,Outlet
Foot Locker,1185732,6-30-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,500.00,250000.00,100000.00,0.40,Outlet
Foot Locker,1185732,1-7-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,250.00,112500.00,39375.00,0.35,Outlet
Foot Locker,1185732,2-7-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,200.00,80000.00,28000.00,0.35,Outlet
Foot Locker,1185732,3-7-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,175.00,70000.00,28000.00,0.40,Outlet
Foot Locker,1185732,4-7-2021,Midwest,Illinois,Chicago,Men's Apparel,50.00,175.00,87500.00,30625.00,0.35,Outlet
Foot Locker,1185732,5-7-2021,Midwest,Illinois,Chicago,Women's Apparel,55.00,350.00,192500.00,96250.00,0.50,Outlet
Foot Locker,1185732,6-7-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,575.00,287500.00,115000.00,0.40,Outlet
Foot Locker,1185732,7-7-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,325.00,146250.00,51188.00,0.35,Outlet
Foot Locker,1185732,8-7-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,250.00,100000.00,35000.00,0.35,Outlet
Foot Locker,1185732,9-7-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,200.00,80000.00,32000.00,0.40,Outlet
Foot Locker,1185732,10-7-2021,Midwest,Illinois,Chicago,Men's Apparel,50.00,225.00,112500.00,39375.00,0.35,Outlet
Foot Locker,1185732,11-7-2021,Midwest,Illinois,Chicago,Women's Apparel,55.00,400.00,220000.00,110000.00,0.50,Outlet
Foot Locker,1185732,12-7-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,550.00,275000.00,110000.00,0.40,Outlet
Foot Locker,1185732,7-13-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,325.00,146250.00,51188.00,0.35,Outlet
Foot Locker,1185732,7-14-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,250.00,100000.00,35000.00,0.35,Outlet
Foot Locker,1185732,7-15-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,225.00,90000.00,36000.00,0.40,Outlet
Foot Locker,1185732,7-16-2021,Midwest,Illinois,Chicago,Men's Apparel,50.00,200.00,100000.00,35000.00,0.35,Outlet
Foot Locker,1185732,7-17-2021,Midwest,Illinois,Chicago,Women's Apparel,55.00,375.00,206250.00,103125.00,0.50,Outlet
Foot Locker,1185732,7-18-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,500.00,250000.00,100000.00,0.40,Outlet
Foot Locker,1185732,7-19-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,300.00,135000.00,47250.00,0.35,Outlet
Foot Locker,1185732,7-20-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,200.00,80000.00,28000.00,0.35,Outlet
Foot Locker,1185732,7-21-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,175.00,70000.00,28000.00,0.40,Outlet
Foot Locker,1185732,7-22-2021,Midwest,Illinois,Chicago,Men's Apparel,50.00,175.00,87500.00,30625.00,0.35,Outlet
Foot Locker,1185732,7-23-2021,Midwest,Illinois,Chicago,Women's Apparel,55.00,250.00,137500.00,68750.00,0.50,Outlet
Foot Locker,1185732,7-24-2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,425.00,255000.00,102000.00,0.40,Outlet
Foot Locker,1185732,7-25-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,250.00,125000.00,43750.00,0.35,Outlet
Foot Locker,1185732,7-26-2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,150.00,75000.00,26250.00,0.35,Outlet
Foot Locker,1185732,7-27-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,125.00,62500.00,25000.00,0.40,Outlet
Foot Locker,1185732,7-28-2021,Midwest,Illinois,Chicago,Men's Apparel,60.00,125.00,75000.00,26250.00,0.35,Outlet
Foot Locker,1185732,7-29-2021,Midwest,Illinois,Chicago,Women's Apparel,65.00,250.00,162500.00,81250.00,0.50,Outlet
Foot Locker,1185732,7-30-2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,400.00,240000.00,96000.00,0.40,Outlet
Foot Locker,1185732,7-31-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,250.00,125000.00,43750.00,0.35,Outlet
Foot Locker,1185732,1-8-2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,195.00,97500.00,34125.00,0.35,Outlet
Foot Locker,1185732,2-8-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,175.00,87500.00,35000.00,0.40,Outlet
Foot Locker,1185732,3-8-2021,Midwest,Illinois,Chicago,Men's Apparel,60.00,150.00,90000.00,31500.00,0.35,Outlet
Foot Locker,1185732,4-8-2021,Midwest,Illinois,Chicago,Women's Apparel,65.00,250.00,162500.00,81250.00,0.50,Outlet
Foot Locker,1185732,5-8-2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,500.00,300000.00,120000.00,0.40,Outlet
Foot Locker,1185732,6-8-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,300.00,150000.00,52500.00,0.35,Outlet
Foot Locker,1185732,7-8-2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,250.00,125000.00,43750.00,0.35,Outlet
Foot Locker,1185732,8-8-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,200.00,100000.00,40000.00,0.40,Outlet
Foot Locker,1185732,9-8-2021,Midwest,Illinois,Chicago,Men's Apparel,60.00,200.00,120000.00,42000.00,0.35,Outlet
Foot Locker,1185732,10-8-2021,Midwest,Illinois,Chicago,Women's Apparel,65.00,300.00,195000.00,97500.00,0.50,Outlet
Sports Direct,1197831,11-8-2021,Midwest,Illinois,Chicago,Men's Street Footwear,20.00,725.00,145000.00,43500.00,0.30,Outlet
Sports Direct,1197831,12-8-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.00,725.00,217500.00,65250.00,0.30,Outlet
Sports Direct,1197831,8-13-2021,Midwest,Illinois,Chicago,Women's Street Footwear,30.00,525.00,157500.00,47250.00,0.30,Outlet
Sports Direct,1197831,8-14-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.00,525.00,183750.00,73500.00,0.40,Outlet
Sports Direct,1197831,8-15-2021,South,Texas,Dallas,Men's Apparel,40.00,375.00,150000.00,37500.00,0.25,Outlet
Sports Direct,1197831,8-16-2021,South,Texas,Dallas,Women's Apparel,35.00,525.00,183750.00,82688.00,0.45,Outlet
Sports Direct,1197831,8-17-2021,South,Texas,Dallas,Men's Street Footwear,25.00,675.00,168750.00,50625.00,0.30,Outlet
Sports Direct,1197831,8-18-2021,South,Texas,Dallas,Men's Athletic Footwear,35.00,650.00,227500.00,68250.00,0.30,Outlet
Sports Direct,1197831,8-19-2021,South,Texas,Dallas,Women's Street Footwear,35.00,475.00,166250.00,49875.00,0.30,Outlet
Sports Direct,1197831,8-20-2021,South,Texas,Dallas,Women's Athletic Footwear,35.00,425.00,148750.00,59500.00,0.40,Outlet
Sports Direct,1197831,8-21-2021,South,Texas,Dallas,Men's Apparel,40.00,300.00,120000.00,30000.00,0.25,Outlet
Sports Direct,1197831,8-22-2021,South,Texas,Dallas,Women's Apparel,35.00,500.00,175000.00,78750.00,0.45,Outlet
Sports Direct,1197831,8-23-2021,South,Texas,Dallas,Men's Street Footwear,30.00,675.00,202500.00,70875.00,0.35,Outlet
Sports Direct,1197831,8-24-2021,South,Texas,Dallas,Men's Athletic Footwear,40.00,675.00,270000.00,94500.00,0.35,Outlet
Sports Direct,1197831,8-25-2021,South,Texas,Dallas,Women's Street Footwear,30.00,500.00,150000.00,52500.00,0.35,Outlet
Sports Direct,1197831,8-26-2021,South,Texas,Dallas,Women's Athletic Footwear,35.00,400.00,140000.00,63000.00,0.45,Outlet
Sports Direct,1197831,8-27-2021,South,Texas,Dallas,Men's Apparel,40.00,300.00,120000.00,36000.00,0.30,Outlet
